"combination","mtry","nodesize","ntree","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
1260,15,160,3000,0.689814405285565,0.862666666666667,0.248794324048628,0.834741993855995,0.669483987711989,0.834741993855995,0.837333333333333,0.245498491459119,0.823868686868687,0.647737373737374,0.823868686868687
1261,2,170,3000,0.613691506562177,0.874666666666666,0.279185984215333,0.852583933005092,0.705167866010184,0.852583933005092,0.893333333333333,0.283756731628208,0.860656565656566,0.721313131313131,0.860656565656565
1262,3,170,3000,0.614015597673196,0.858666666666667,0.289793710497499,0.850972015317931,0.701944030635863,0.850972015317931,0.866666666666666,0.288958613072563,0.854191919191919,0.708383838383838,0.854191919191919
1263,4,170,3000,0.634717184920463,0.872666666666667,0.283594385211306,0.854083617388377,0.708167234776754,0.854083617388377,0.88,0.285575513848636,0.857323232323232,0.714646464646465,0.857323232323232
1264,5,170,3000,0.606929359281419,0.881333333333333,0.263350866847082,0.848203593822329,0.696407187644658,0.848203593822329,0.88,0.265562152556648,0.848737373737374,0.697474747474747,0.848737373737374
1265,6,170,3000,0.592961814260699,0.891333333333334,0.248462886247049,0.84475769052729,0.689515381054581,0.84475769052729,0.888,0.250805985052995,0.844858585858586,0.689717171717172,0.844858585858586
1266,7,170,3000,0.606352610583561,0.889333333333333,0.250986591943854,0.845701889492067,0.691403778984135,0.845701889492068,0.890666666666667,0.255384967736728,0.848363636363636,0.696727272727273,0.848363636363636
1267,8,170,3000,0.62258220060604,0.861333333333333,0.262327862823951,0.841284012961326,0.682568025922653,0.841284012961326,0.866666666666667,0.265127170787282,0.844646464646465,0.689292929292929,0.844646464646465
1268,9,170,3000,0.661167818021407,0.838,0.278791535875706,0.839552960484787,0.679105920969574,0.839552960484787,0.850666666666667,0.286009987491529,0.847252525252525,0.694505050505051,0.847252525252525
1269,10,170,3000,0.607954874865271,0.877333333333333,0.247094150419104,0.838224803265581,0.676449606531162,0.838224803265581,0.885333333333333,0.252372142032906,0.844535353535354,0.689070707070707,0.844535353535354
1270,11,170,3000,0.653735141848774,0.856666666666667,0.261286264737987,0.838231073517654,0.676462147035307,0.838231073517654,0.850666666666667,0.263915622629074,0.837858585858586,0.675717171717172,0.837858585858586
1271,12,170,3000,0.676758854104059,0.854666666666666,0.259354012561004,0.837546690232715,0.675093380465429,0.837546690232715,0.834666666666667,0.258648227786842,0.829707070707071,0.659414141414142,0.829707070707071
1272,13,170,3000,0.685391694902573,0.852,0.254212757742345,0.833877793207928,0.667755586415856,0.833877793207928,0.834666666666667,0.253674679390067,0.827030303030303,0.654060606060606,0.827030303030303
1273,14,170,3000,0.663410983226815,0.859333333333333,0.25111471374551,0.835208896183142,0.670417792366284,0.835208896183142,0.858666666666667,0.257875811050614,0.838171717171717,0.676343434343434,0.838171717171717
1274,15,170,3000,0.682948276990581,0.864,0.250282558432411,0.836077767958591,0.672155535917182,0.836077767958591,0.848,0.248060253384564,0.829050505050505,0.65810101010101,0.829050505050505
1275,2,180,3000,0.622800426597523,0.864,0.286588622518786,0.853007448554475,0.706014897108951,0.853007448554476,0.896,0.294491600101381,0.86840404040404,0.736808080808081,0.86840404040404
1276,3,180,3000,0.593686492031288,0.887333333333333,0.265488169879649,0.851064722467702,0.702129444935404,0.851064722467702,0.890666666666667,0.265314453522355,0.85240404040404,0.704808080808081,0.85240404040404
1277,4,180,3000,0.62148152428819,0.889333333333333,0.266310708456485,0.8525697092118,0.7051394184236,0.8525697092118,0.890666666666667,0.270952078183461,0.854979797979798,0.709959595959596,0.854979797979798
1278,5,180,3000,0.580038952388783,0.907333333333333,0.247440121046544,0.849159659975592,0.698319319951185,0.849159659975592,0.901333333333333,0.247729142157197,0.846676767676768,0.693353535353535,0.846676767676768
1279,6,180,3000,0.594218101320483,0.896,0.250302949423207,0.847002651180407,0.694005302360813,0.847002651180407,0.890666666666667,0.251054269091935,0.845484848484848,0.690969696969697,0.845484848484848
1280,7,180,3000,0.622120216385828,0.872,0.264260221442153,0.846377477591213,0.692754955182426,0.846377477591213,0.874666666666667,0.269442482266677,0.84930303030303,0.698606060606061,0.84930303030303
1281,8,180,3000,0.611608507998814,0.87,0.2573460899069,0.842259184446408,0.684518368892817,0.842259184446408,0.88,0.263745125709167,0.848737373737374,0.697474747474747,0.848737373737374
1282,9,180,3000,0.668371048478276,0.836666666666667,0.282350594614396,0.840678996759668,0.681357993519337,0.840678996759668,0.837333333333333,0.286153001105643,0.842353535353535,0.684707070707071,0.842353535353535
1283,10,180,3000,0.638064869324782,0.858,0.259134051868223,0.83843062744603,0.676861254892059,0.83843062744603,0.861333333333333,0.265377042925294,0.842838383838384,0.685676767676768,0.842838383838384
1284,11,180,3000,0.664892783486451,0.846,0.269545440622185,0.838894457770483,0.677788915540967,0.838894457770484,0.84,0.271648308899488,0.837424242424242,0.674848484848485,0.837424242424242
1285,12,180,3000,0.635299709431771,0.872,0.248324258654565,0.838259815679838,0.676519631359677,0.838259815679838,0.872,0.253091426737668,0.840949494949495,0.68189898989899,0.840949494949495
1286,13,180,3000,0.678118373645136,0.855333333333333,0.253539084791748,0.834597609729411,0.669195219458823,0.834597609729411,0.845333333333333,0.254832035575768,0.83140404040404,0.662808080808081,0.83140404040404
1287,14,180,3000,0.653317539475865,0.865333333333333,0.248354148141208,0.835848083154484,0.671696166308968,0.835848083154484,0.861333333333333,0.25400702546768,0.836929292929293,0.673858585858586,0.836929292929293
1288,15,180,3000,0.681391056347269,0.864666666666667,0.252276000967876,0.837282203425493,0.674564406850987,0.837282203425493,0.842666666666666,0.250685693826593,0.828252525252525,0.656505050505051,0.828252525252525
1289,2,190,3000,0.621691386407695,0.876,0.279653974602999,0.854033329125111,0.708066658250221,0.854033329125111,0.904,0.287246395596649,0.868616161616161,0.737232323232323,0.868616161616161
1290,3,190,3000,0.575555036341804,0.91,0.247052158564974,0.850303623279889,0.700607246559778,0.850303623279889,0.906666666666667,0.246294460820135,0.848282828282828,0.696565656565657,0.848282828282828
1291,4,190,3000,0.63079320881541,0.876,0.278699102876424,0.852960232293902,0.705920464587804,0.852960232293902,0.874666666666667,0.281778226443784,0.85359595959596,0.707191919191919,0.85359595959596
1292,5,190,3000,0.588035278316819,0.900666666666667,0.252478873012322,0.849563228548584,0.699126457097168,0.849563228548584,0.893333333333333,0.253954422786586,0.847070707070707,0.694141414141414,0.847070707070707
1293,6,190,3000,0.596092510305466,0.896,0.248977299435446,0.84676278247696,0.69352556495392,0.84676278247696,0.888,0.249251779710831,0.843848484848485,0.687696969696969,0.843848484848485
1294,7,190,3000,0.596991097665987,0.893333333333333,0.250810891162022,0.846856036695703,0.693712073391407,0.846856036695703,0.904,0.259610741453047,0.854676767676768,0.709353535353535,0.854676767676768
1295,8,190,3000,0.639016622487293,0.855333333333333,0.268733957439742,0.841869418844422,0.683738837688844,0.841869418844422,0.861333333333333,0.271226810646532,0.845212121212121,0.690424242424242,0.845212121212121
1296,9,190,3000,0.672520358861603,0.836,0.28275010526975,0.840623406135589,0.681246812271178,0.840623406135589,0.834666666666667,0.286152041893293,0.841272727272727,0.682545454545455,0.841272727272727
1297,10,190,3000,0.619621446675591,0.876,0.249091110397539,0.838189370029037,0.676378740058073,0.838189370029037,0.88,0.254574344281977,0.843080808080808,0.686161616161616,0.843080808080808
1298,11,190,3000,0.636913101046112,0.86,0.258608080537436,0.838635273324075,0.677270546648151,0.838635273324075,0.850666666666667,0.257776886706778,0.835181818181818,0.670363636363636,0.835181818181818
1299,12,190,3000,0.647962675352465,0.863333333333333,0.253063892219533,0.837549762235408,0.675099524470816,0.837549762235408,0.864,0.25912212002996,0.840989898989899,0.681979797979798,0.840989898989899
1300,13,190,3000,0.672208586691412,0.858,0.253444248777694,0.835653200353491,0.671306400706982,0.835653200353491,0.84,0.252672402955594,0.828484848484849,0.656969696969697,0.828484848484849
1301,14,190,3000,0.671106443235171,0.860666666666667,0.251602957082713,0.835850313512603,0.671700627025207,0.835850313512603,0.850666666666667,0.256129892977546,0.834272727272728,0.668545454545454,0.834272727272727
1302,15,190,3000,0.678325520068848,0.867333333333333,0.251094872886685,0.837681311282245,0.675362622564491,0.837681311282245,0.842666666666666,0.249590028377669,0.82769696969697,0.655393939393939,0.82769696969697
1303,2,200,3000,0.620753395177204,0.887333333333333,0.280418738433429,0.856758448007406,0.713516896014813,0.856758448007407,0.909333333333333,0.286295866277414,0.868555555555556,0.737111111111111,0.868555555555556
1304,3,200,3000,0.593539455813145,0.892,0.259421466602017,0.851453856836258,0.702907713672516,0.851453856836258,0.893333333333333,0.258108822757235,0.851010101010101,0.702020202020202,0.851010101010101
1305,4,200,3000,0.60762074225422,0.902,0.258351381282771,0.853853175104154,0.707706350208307,0.853853175104154,0.901333333333334,0.260708492780757,0.853848484848485,0.70769696969697,0.853848484848485
1306,5,200,3000,0.60949084432244,0.881333333333333,0.265533325697328,0.849402937339562,0.698805874679123,0.849402937339562,0.88,0.268490626326825,0.850050505050505,0.70010101010101,0.850050505050505
1307,6,200,3000,0.592623260794788,0.899333333333333,0.246410171461659,0.847141732946177,0.694283465892354,0.847141732946177,0.896,0.246604986401312,0.846030303030303,0.692060606060606,0.846030303030303
1308,7,200,3000,0.609352977149782,0.881333333333333,0.25914369826722,0.847155746328326,0.694311492656651,0.847155746328326,0.890666666666667,0.266105050209802,0.853414141414141,0.706828282828283,0.853414141414141
1309,8,200,3000,0.611601754927586,0.874,0.25612864785942,0.842062492109582,0.684124984219164,0.842062492109582,0.872,0.260256143689805,0.843070707070707,0.686141414141414,0.843070707070707
1310,9,200,3000,0.673632794208112,0.834666666666667,0.283346674987636,0.840322854858393,0.680645709716787,0.840322854858393,0.832,0.286107101189454,0.840191919191919,0.680383838383838,0.840191919191919
1311,10,200,3000,0.603621438157525,0.882666666666667,0.244930792715366,0.838909396961663,0.677818793923326,0.838909396961663,0.885333333333333,0.248958910300349,0.842515151515152,0.685030303030303,0.842515151515152
1312,11,200,3000,0.639004137222277,0.860666666666667,0.259360107409929,0.838905483314396,0.677810966628792,0.838905483314396,0.850666666666667,0.260218115727455,0.835939393939394,0.671878787878788,0.835939393939394
1313,12,200,3000,0.645453429096628,0.864666666666667,0.253802216222846,0.837837688844001,0.675675377688002,0.837837688844001,0.869333333333333,0.258893368633062,0.84249494949495,0.684989898989899,0.842494949494949
1314,13,200,3000,0.671070170288135,0.859333333333334,0.252240443181385,0.835638134915625,0.67127626983125,0.835638134915625,0.842666666666667,0.253213378568261,0.829818181818182,0.659636363636364,0.829818181818182
1315,14,200,3000,0.651953706998383,0.87,0.245210375516711,0.8355176114127,0.671035222825401,0.8355176114127,0.856,0.246708587086195,0.830828282828283,0.661656565656565,0.830828282828283
1316,15,200,3000,0.676271136904291,0.865333333333333,0.25198011340314,0.837236796700753,0.674473593401507,0.837236796700753,0.842666666666666,0.249718624808733,0.82759595959596,0.655191919191919,0.82759595959596
1317,2,210,3000,0.606886082844741,0.909333333333333,0.259694335230747,0.857090603038337,0.714181206076674,0.857090603038337,0.928,0.265174818019491,0.867585858585859,0.735171717171717,0.867585858585859
1318,3,210,3000,0.59704027678255,0.888666666666667,0.262936277780892,0.851933383832008,0.703866767664015,0.851933383832008,0.893333333333333,0.264388712160585,0.853989898989899,0.707979797979798,0.853989898989899
1319,4,210,3000,0.62741339830614,0.882666666666667,0.276716381458333,0.855270967470437,0.710541934940874,0.855270967470437,0.88,0.276871060749485,0.854191919191919,0.708383838383838,0.854191919191919
1320,5,210,3000,0.612509098533236,0.878666666666667,0.270649082456445,0.850013802971005,0.700027605942011,0.850013802971005,0.88,0.272437600886969,0.851262626262626,0.702525252525253,0.851262626262626
1321,6,210,3000,0.592630586604203,0.898666666666667,0.246132908376919,0.846568530909397,0.693137061818794,0.846568530909397,0.898666666666667,0.247421903677173,0.847212121212121,0.694424242424242,0.847212121212121
1322,7,210,3000,0.631405300863208,0.87,0.272459806717133,0.848230652695367,0.696461305390733,0.848230652695367,0.88,0.27797095606584,0.853838383838384,0.707676767676768,0.853838383838384
1323,8,210,3000,0.630099531002069,0.860666666666667,0.267241089706314,0.841468291040694,0.682936582081387,0.841468291040694,0.861333333333333,0.270150657221141,0.842939393939394,0.685878787878788,0.842939393939394
1324,9,210,3000,0.670174265658492,0.836666666666667,0.281756321821775,0.840502251399234,0.681004502798468,0.840502251399234,0.834666666666667,0.286703936809478,0.841525252525253,0.683050505050505,0.841525252525252
1325,10,210,3000,0.624588673110573,0.876666666666666,0.253035912299926,0.840075537600471,0.680151075200943,0.840075537600471,0.874666666666667,0.254928750869884,0.841171717171717,0.682343434343435,0.841171717171717
1326,11,210,3000,0.619977253795659,0.873333333333333,0.251352276349682,0.838888608340697,0.677777216681396,0.838888608340698,0.861333333333333,0.251783361662656,0.835010101010101,0.670020202020202,0.835010101010101
1327,12,210,3000,0.64508156778281,0.861333333333333,0.254739832776987,0.83723149433994,0.67446298867988,0.83723149433994,0.864,0.259783034173058,0.841040404040404,0.682080808080808,0.841040404040404
1328,13,210,3000,0.660172168417507,0.864666666666667,0.252295821146443,0.837534696797542,0.675069393595085,0.837534696797542,0.845333333333333,0.252519650626133,0.83049494949495,0.660989898989899,0.83049494949495
1329,14,210,3000,0.68077312104655,0.852,0.252818130470177,0.833246559777806,0.666493119555612,0.833246559777806,0.853333333333333,0.259252769306202,0.836818181818182,0.673636363636364,0.836818181818182
1330,15,210,3000,0.687906641042565,0.862,0.254077090592524,0.837072465597778,0.674144931195556,0.837072465597778,0.834666666666666,0.250498906754331,0.825111111111111,0.650222222222222,0.825111111111111
1331,2,220,3000,0.614885949842906,0.896666666666666,0.271413947162521,0.857473593401507,0.714947186803013,0.857473593401506,0.904,0.277141074655214,0.863010101010101,0.726020202020202,0.863010101010101
1332,3,220,3000,0.589498497194598,0.902,0.261050901844887,0.855115641964398,0.710231283928797,0.855115641964398,0.896,0.258618609530901,0.851181818181818,0.702363636363636,0.851181818181818
1333,4,220,3000,0.616386041952249,0.894,0.266455476022899,0.855382779952026,0.710765559904053,0.855382779952026,0.896,0.268408643397271,0.856838383838384,0.713676767676768,0.856838383838384
1334,5,220,3000,0.607568356884244,0.884666666666667,0.268203978880421,0.850135378529647,0.700270757059294,0.850135378529647,0.882666666666667,0.270613670327711,0.850171717171717,0.700343434343434,0.850171717171717
1335,6,220,3000,0.588171462402566,0.897333333333333,0.245493826630876,0.845964987585743,0.691929975171485,0.845964987585743,0.893333333333333,0.245681878736646,0.844646464646465,0.689292929292929,0.844646464646465
1336,7,220,3000,0.639117065910821,0.864666666666667,0.27643238302686,0.848152043092202,0.696304086184405,0.848152043092202,0.874666666666667,0.280870230043003,0.853292929292929,0.706585858585859,0.853292929292929
1337,8,220,3000,0.623514166786076,0.867333333333333,0.264398913461274,0.842668055380213,0.685336110760426,0.842668055380213,0.869333333333333,0.267359366371626,0.844666666666667,0.689333333333333,0.844666666666667
1338,9,220,3000,0.666576267767101,0.837333333333333,0.281881080006066,0.840734587383748,0.681469174767496,0.840734587383748,0.837333333333333,0.285516440964791,0.841949494949495,0.68389898989899,0.841949494949495
1339,10,220,3000,0.627854271861012,0.874,0.255764252834097,0.840623279888903,0.681246559777806,0.840623279888903,0.872,0.25886231754138,0.842161616161616,0.684323232323233,0.842161616161616
1340,11,220,3000,0.648065571450802,0.849333333333333,0.266190549054624,0.838730547489795,0.67746109497959,0.838730547489795,0.84,0.268504191339762,0.836010101010101,0.672020202020202,0.836010101010101
1341,12,220,3000,0.617033551400818,0.875333333333333,0.244223782003331,0.837149055253966,0.674298110507933,0.837149055253966,0.877333333333333,0.248985061236417,0.840585858585859,0.681171717171717,0.840585858585859
1342,13,220,3000,0.661054182179992,0.862666666666667,0.25384365042235,0.837481546942726,0.674963093885452,0.837481546942726,0.845333333333333,0.253068168439112,0.830545454545455,0.661090909090909,0.830545454545455
1343,14,220,3000,0.655694969893138,0.868,0.244962295619964,0.834252493372049,0.668504986744098,0.834252493372049,0.856,0.247501190231282,0.830929292929293,0.661858585858586,0.830929292929293
1344,15,220,3000,0.677431405438236,0.864666666666667,0.253088431986227,0.837711442157977,0.675422884315953,0.837711442157977,0.834666666666666,0.249546607522615,0.824757575757576,0.649515151515151,0.824757575757576
1345,2,230,3000,0.613611129982943,0.897333333333333,0.270132684123791,0.85651921053739,0.71303842107478,0.85651921053739,0.906666666666667,0.278076755023468,0.863787878787879,0.727575757575758,0.863787878787879
1346,3,230,3000,0.588440522708109,0.907333333333333,0.258387424935218,0.855143752893153,0.710287505786306,0.855143752893153,0.893333333333333,0.255362744903245,0.847777777777778,0.695555555555556,0.847777777777778
1347,4,230,3000,0.628711707653284,0.878,0.282067782152884,0.854679838404242,0.709359676808484,0.854679838404242,0.882666666666667,0.284514338364077,0.857242424242424,0.714484848484849,0.857242424242424
1348,5,230,3000,0.600037568980447,0.888666666666667,0.262480310267093,0.850872911669402,0.701745823338804,0.850872911669402,0.882666666666667,0.261243936298839,0.84759595959596,0.695191919191919,0.84759595959596
1349,6,230,3000,0.600031399779599,0.887333333333333,0.251149881915382,0.84518162689896,0.690363253797921,0.845181626898961,0.888,0.25326778416232,0.846323232323232,0.692646464646464,0.846323232323232
1350,7,230,3000,0.597732056508287,0.896,0.251001360405832,0.847444514581492,0.694889029162984,0.847444514581492,0.901333333333333,0.25589238487915,0.851272727272727,0.702545454545454,0.851272727272727
1351,8,230,3000,0.62764209272305,0.864,0.264093643859348,0.842680469637672,0.685360939275344,0.842680469637672,0.866666666666667,0.267864285964934,0.84540404040404,0.690808080808081,0.84540404040404
1352,9,230,3000,0.655188292092014,0.846,0.272747026665868,0.84027054664815,0.680541093296301,0.84027054664815,0.834666666666667,0.274688994960956,0.836474747474747,0.672949494949495,0.836474747474747
1353,10,230,3000,0.638993033102516,0.860666666666667,0.260851008459359,0.840092202163027,0.680184404326053,0.840092202163027,0.858666666666667,0.265160425610401,0.841656565656566,0.683313131313131,0.841656565656566
